itemId,name,goldBase,goldTotal,purchasable,description,stats
444644,Crown of the Shattered Queen,1000,1000,True,"<mainText><stats><attention>85</attention> Ability Power<br><attention>300</attention> Health<br><attention>600</attention> Mana<br><attention>25</attention> Ability Haste</stats><br><br><passive>Safeguard</passive><br>You are <keywordMajor>Safeguarded</keywordMajor>, reducing incoming champion damage by 40%. <keywordMajor>Safeguard</keywordMajor> persists for 3 seconds after taking champion damage. (0s). <br><br><rules>Item Cooldown is restarted when damage is taken from champions.</rules></mainText>","{'FlatMPPoolMod': 600, 'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 85}"
446632,Divine Sunderer,1000,1000,True,"<mainText><stats><attention>55</attention> Attack Damage<br><attention>350</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with additional damage. If the target is a champion, also heal.<br><br></mainText>","{'FlatHPPoolMod': 350, 'FlatPhysicalDamageMod': 55}"
446656,Everfrost,1000,1000,True,"<mainText><stats><attention>100</attention> Ability Power<br><attention>250</attention> Health<br><attention>600</attention> Mana<br><attention>25</attention> Ability Haste</stats><br><br><active>ACTIVE</active> (0s)<br><active>Glaciate</active><br> Deal damage in a cone, <status>Slowing</status> enemies hit. Enemies at the center of the cone are <status>Rooted</status> instead.</mainText>","{'FlatMPPoolMod': 600, 'FlatHPPoolMod': 250, 'FlatMagicDamageMod': 100}"
446667,Radiant Virtue,1000,1000,True,"<mainText><stats><attention>400</attention> Health<br><attention>35</attention> Armor<br><attention>35</attention> Magic Resist<br><attention>12%</attention> Heal and Shield Power</stats><br><br><passive>Guiding Light</passive><br>Upon casting your Ultimate you <status>Transcend</status>, increasing your <scaleHealth>Max Health</scaleHealth> by <scaleHealth></scaleHealth> for 9s. While <status>Transcended</status>, you and allies within 1200 range of you heal for <scaleHealth> ()</scaleHealth> over the duration (0s).</mainText>","{'FlatSpellBlockMod': 35, 'FlatHPPoolMod': 400, 'FlatArmorMod': 35}"
446671,Galeforce,1000,1000,True,"<mainText><stats><attention>65</attention> Attack Damage<br><attention>30%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>6%</attention> Move Speed</stats><br><br><active>Cloudburst II</active> <br>Dash in target direction over terrain, firing three missiles at the lowest Health enemy near your destination. Deals physical damage, increased against low Health targets.</mainText>","{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 65, 'PercentAttackSpeedMod': 0.3, 'PercentMovementSpeedMod': 0.06}"
446691,Duskblade of Draktharr,1000,1000,True,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>20</attention> Lethality<br><attention>20</attention> Ability Haste</stats><br><br><passive>Nightstalker</passive><br>Your Abilities deal up to an additional percent damage based on the target's missing health. When a champion that you have damaged within the last 3 seconds dies, you become <keywordStealth>Untargetable</keywordStealth> from non-structures for 1.5 seconds (0s).</mainText>",{'FlatPhysicalDamageMod': 50}
446693,Prowler's Claw,1000,1000,True,"<mainText><stats><attention>60</attention> Attack Damage<br><attention>20</attention> Lethality<br><attention>20</attention> Ability Haste</stats><br><br><active>Sandswipe</active><br>Dash through target enemy, dealing a part of the target's <scaleHealth>maximum Health</scaleHealth> as <physicalDamage>bonus Physical Damage</physicalDamage>. For the next 3 seconds, you deal increased damage to the target.</mainText>",{'FlatPhysicalDamageMod': 60}
447100,Mirage Blade,1000,1000,True,<mainText><stats><attention>65</attention> Adaptive Force<br><attention>60%</attention> Attack Speed<br><attention>6%</attention> Move Speed</stats><br><br><passive>Blur</passive><br>On-Hit reduce the remaining cooldowns of your <status>Dash</status> and <status>Blink</status> Abilities by 12% (reduced to 4% for Ultimates).</mainText>,"{'PercentAttackSpeedMod': 0.6, 'PercentMovementSpeedMod': 0.06}"
447101,Gambler's Blade,1000,1000,True,"<mainText><stats><attention>70%</attention> Attack Speed<br><attention>40</attention> Ability Haste<br><attention>8%</attention> Move Speed</stats><br><br><passive>Money In The Bank</passive><br>Your Attacks and Abilities have a 12% chance to bank between 30 and 245 Gold when they hit an enemy. On Round Win, cash out. On Round Lose, lose 25% of your bank.</mainText>","{'PercentAttackSpeedMod': 0.7, 'PercentMovementSpeedMod': 0.08}"
447102,Reality Fracture,1000,1000,True,"<mainText><stats><attention>80</attention> Ability Power<br><attention>40%</attention> Attack Speed<br><attention>300</attention> Health</stats><br><br><passive>ZZ'Rot</passive> (0s)<br>On Attack or when damaging an enemy with an ability, summon 8 Voidgrubs to Attack the target. Voidgrubs deal <magicDamage> magic damage</magicDamage> and live for up to 3 seconds.<br><br>When you die, spawn 6.</mainText>","{'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 80, 'PercentAttackSpeedMod': 0.4}"
447103,Hemomancer's Helm,1000,1000,True,<mainText><stats><attention>60</attention> Attack Damage<br><attention>30</attention> Ability Haste<br><attention>15%</attention> Omnivamp</stats><br><br><passive>Scarlet Allegiance</passive><br>Threshold 30% Lifesteal/Omnivamp: Gain <healing>500 Max Health</healing>. Drain 10% of all damage nearby enemies take.</mainText>,{'FlatPhysicalDamageMod': 60}
447104,Innervating Locket,1000,1000,True,"<mainText><stats><attention>70</attention> Ability Power<br><attention>20</attention> Ability Haste<br><attention>200</attention> Health</stats><br><br><passive>Fill the Soul</passive><br>Any Ability cast within 800 range grants you a charge.<br><br>At 30 charges, gain <shield> Shield</shield>, <scaleAP> Ability Power</scaleAP>, and <speed> Move Speed</speed> for the rest of the round.</mainText>","{'FlatHPPoolMod': 200, 'FlatMagicDamageMod': 70}"
447105,Empyrean Promise,1000,1000,True,<mainText><stats><attention>70</attention> Ability Power<br><attention>18%</attention> Heal and Shield Power<br><attention>30</attention> Ability Haste<br><attention>125%</attention> Base Mana Regen</stats><br><br><active>ACTIVE</active> (0s)<br><active>Vigilance</active><br>Teleport to your ally and grant <shield> shield</shield> for 5s when landing. Can be used when Ally is downed.</mainText>,{'FlatMagicDamageMod': 70}
447106,Dragonheart,1000,1000,True,"<mainText><stats></stats><br><br><passive>Inner Flame</passive><br>Increases your <scaleHealth>Health</scaleHealth>, <scaleArmor>Armor</scaleArmor>, <scaleMR>Magic Resist</scaleMR>, <physicalDamage>Attack Damage</physicalDamage>, <magicDamage>Ability Power</magicDamage>, <attackSpeed>Attack Speed</attackSpeed>, and Ability Haste by 4% per Dragon Soul you possess.<br><br>Every 2 rounds, gain a Dragon Soul.<br><br>If you already have every elemental soul and would gain another, an ancient power awakens within...<br><br><rules>When purchased, if it is past round 5, immediately gain 1 soul, plus 1 for every 2 rounds beyond round 5.</rules></mainText>",{}
447107,Decapitator,1000,1000,True,<mainText><stats><attention>80</attention> Adaptive Force<br><attention>50%</attention> Attack Speed<br><attention>6%</attention> Move Speed</stats><br><br>Attacks and Non-Ultimate Abilities grant stacks. Gain Ultimate Damage and Ultimate Ability Haste per stack.</mainText>,"{'PercentAttackSpeedMod': 0.5, 'PercentMovementSpeedMod': 0.06}"
447108,Runecarver,1000,1000,True,"<mainText><stats><attention>80</attention> Ability Power<br><attention>20</attention> Ability Haste<br><attention>4%</attention> Move Speed</stats><br><br><passive>Helix</passive><br>Moving, attacking, and dealing damage with an ability grants 30 <keyword>Energized</keyword> stacks and triggers <keyword>Energized Attacks</keyword> if it is ready.<br><br><passive>Spiral Out</passive><br>On <keyword>Energized Attack</keyword>, gain a <keyword>Rune</keyword> stack for the rest of the round. Then fire a missile at the target for each <keyword>Rune</keyword> stack, dealing <magicDamage> magic damage</magicDamage>.</mainText>","{'FlatMagicDamageMod': 80, 'PercentMovementSpeedMod': 0.04}"
447109,Cruelty,1000,1000,True,"<mainText><stats><attention>80</attention> Ability Power<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist</stats><br><br><passive>Watch Them Fall</passive><br>On <status>Immobilize</status> or <status>Grounding</status> an enemy champion, summon a comet above them. The comet lands after 1 second, dealing additional <magicDamage> magic damage</magicDamage> in the area. This effect has a 6s cooldown per target per spell cast.</mainText>","{'FlatSpellBlockMod': 30, 'FlatMagicDamageMod': 80, 'FlatArmorMod': 30}"
447110,Moonflair Spellblade,1000,1000,True,"<mainText><stats><attention>85</attention> Ability Power<br><attention>400</attention> Health<br><attention>30%</attention> Tenacity</stats><br><br><passive>Relentless</passive><br>When you use an Ability, reset your auto attack timer and gain <attackSpeed>90% Attack Speed</attackSpeed> for your next 2 Attacks.<br><br>When you Attack, reduce your Ability Cooldowns by 0.5 seconds.</mainText>","{'FlatHPPoolMod': 400, 'FlatMagicDamageMod': 85}"
447111,Overlord's Bloodmail,2500,2500,True,<mainText><stats><attention>40</attention> Attack Damage<br><attention>400</attention> Health</stats><br><br><passive>Tyranny</passive><br>Gain <physicalDamage> AD</physicalDamage> equal to 3% <scaleHealth>Bonus HP</scaleHealth>.<br><br><passive>Retribution</passive><br>Gain up to <physicalDamage>17.5% increased AD</physicalDamage> based on your percent missing Health.</mainText>,"{'FlatHPPoolMod': 400, 'FlatPhysicalDamageMod': 40}"
447112,Flesheater,1000,1000,True,"<mainText><stats><attention>70</attention> Adaptive Force<br><attention>500</attention> Health</stats><br><br><passive>Hack the Meat</passive><br>Dealing damage shreds 3 <scaleArmor>Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR> for 5 seconds, stacking up to 10 times. Applying stacks has a 1 second cooldown per Ability.<br><br><passive>Cannibalize</passive><br>On Champion Takedown, Heal yourself and your ally for <healing>18% of the Target's Max Health</healing>.</mainText>",{'FlatHPPoolMod': 500}
447113,Detonation Orb,1000,1000,True,"<mainText><stats><attention>90</attention> Ability Power<br><attention>12</attention> Magic Penetration<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><passive>The Bomb</passive><br>Ability damage marks the target, storing 20% of the damage dealt (increased to 25% against <keyword>Immobilized</keyword> enemies). <br><br>3 seconds after you last damage the target with an ability, detonate the stored damage on them. If at any point the damage is enough to kill the target, detonate immediately.</mainText>","{'FlatMPPoolMod': 600, 'FlatMagicDamageMod': 90}"
447114,Reverberation,1000,1000,True,"<mainText><stats><attention>35</attention> Armor<br><attention>35</attention> Magic Resist<br><attention>40%</attention> Attack Speed</stats><br><br><passive>Reverberate</passive><br>At combat start gain <healing>50 max Health</healing> per <attackSpeed>10% bonus Attack Speed</attackSpeed>.<br><br><passive>Resonate</passive><br>Attacks deal <magicDamage> magic damage <OnHit>On-Hit</OnHit></magicDamage>.<br><br><passive>Rumble</passive><br><status>Immobilizing</status> or <status>Grounding</status> an enemy champion grants 25 stacks for 10 seconds. While at 100 stacks, <status>Immobilizing</status> an enemy champion applies <OnHit>On-Hit</OnHit> effects 3 times.</mainText>","{'FlatSpellBlockMod': 35, 'FlatArmorMod': 35, 'PercentAttackSpeedMod': 0.4}"
447115,Regicide,1000,1000,True,"<mainText><stats><attention>60</attention> Attack Damage<br><attention>15</attention> Lethality<br><attention>8%</attention> Move Speed</stats><br><br><passive>End the Line</passive><br>At the start of each round, declare the lowest health enemy the <keywordMajor>Regent</keywordMajor>. Getting a takedown on the <keywordMajor>Regent</keywordMajor> grants you a permanent <physicalDamage>10 Attack Damage</physicalDamage> and refreshes your Ultimate's Cooldown.</mainText>","{'FlatPhysicalDamageMod': 60, 'PercentMovementSpeedMod': 0.08}"
447116,Kinkou Jitte,1000,1000,True,<mainText><stats><attention>70</attention> Adaptive Force<br><attention>400</attention> Health<br><attention>30</attention> Ability Haste</stats><br><br><passive>Between the Ribs</passive><br>You can see weakpoints in nearby enemy champions. Dealing damage through the weakpoint deals an additional <trueDamage> max Health true damage</trueDamage> and grants <speed> Move Speed</speed> for 1.5 seconds.</mainText>,{'FlatHPPoolMod': 400}
447118,Pyromancer's Cloak,1000,1000,True,"<mainText><stats><attention>85</attention> Adaptive Force<br><attention>400</attention> Health<br><attention>15</attention> Ability Haste</stats><br><br><passive>Spark</passive> (5s) Cooldown<br>Attack or Ability hits against an enemy champion <keywordMajor>Burn</keywordMajor> them for <magicDamage> magic damage</magicDamage> over 3 seconds.<br><br><passive>Cleansing Flame</passive> (0s) per champion<br>Applying a <keywordMajor>Burn</keywordMajor> to an enemy champion creates a nearby <keywordMajor>Blaze</keywordMajor> for 5 seconds. While in a <keywordMajor>Blaze</keywordMajor>, you gain <speed> Move Speed</speed> and restore <healing> Health</healing> per second, while enemies take <magicDamage> magic damage</magicDamage> per second.<br><br>The size and strength of each <keywordMajor>Blaze</keywordMajor> scale the number unique <keywordMajor>Burn</keywordMajor> sources you have.</mainText>",{'FlatHPPoolMod': 400}
447119,Lightning Rod,1000,1000,True,"<mainText><stats><attention>500</attention> Health<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>8%</attention> Move Speed</stats><br><br><passive>Call Lightning</passive><br>Every 16 seconds, <keywordMajor>Autocast</keywordMajor> summon a stormcloud above you, which after a brief delay fires a lightning bolt, dealing <magicDamage> plus 10% max Health magic damage</magicDamage> and <status>Slowing</status> by 30% for 2 seconds.<br><br>If you are struck by the lightning, gain a <shield> Shield</shield> for 2 seconds.<br><br><passive>Fully Automated</passive><br>Your <keywordMajor>Autocast</keywordMajor> Cooldowns are reduced by 1 seconds and benefit from your Ability Haste.<br><br><rules>Call Lighting has a minimum cooldown of 5 seconds.</rules></mainText>","{'FlatSpellBlockMod': 30, 'FlatHPPoolMod': 500, 'FlatArmorMod': 30, 'PercentAttackSpeedMod': 0.3, 'PercentMovementSpeedMod': 0.08}"
447120,Diamond-Tipped Spear,1000,1000,True,<mainText><stats><attention>75</attention> Adaptive Force<br><attention>30%</attention> Attack Speed</stats><br><br><passive>Reach Weapon</passive><br>Increase your attack range by 75.<br><br><passive>Sweet Spot</passive><br>Deal up to 30% increased damage with Attacks and 40% with Abilities based on how far your target is from you. Damage caps at 1000 units. </mainText>,{'PercentAttackSpeedMod': 0.3}
447121,Twilight's Edge,1000,1000,True,"<mainText><stats><attention>70</attention> Attack Damage<br><attention>100</attention> Ability Power</stats><br><br><passive>The Path Between</passive><br>Threshold 130 bonus AD and 180 AP: Chakram orbit you, dealing continuous damage to enemies they strike.<br><br><keywordMajor>Spirit World</keywordMajor>: Gain <scaleAP>Ability Power</scaleAP> and Ability Haste.<br><keywordMajor>Material World</keywordMajor>: Gain <physicalDamage>Attack Damage</physicalDamage> and <attackSpeed>Attack Speed</attackSpeed>.</mainText>","{'FlatMagicDamageMod': 100, 'FlatPhysicalDamageMod': 70}"
447122,Black Hole Gauntlet,1000,1000,True,"<mainText><stats><attention>900</attention> Health<br><attention>25</attention> Ability Haste</stats><br><br><passive>Accretion</passive><br><OnHit>On-Hit</OnHit>, gain 1 stack of <keywordMajor>Accretion</keywordMajor>, and 5 stacks for <status>immobilizing</status> an enemy champion. These stacks last for the rest of the round, up to 50. Each stack increases your size by 2%.<br><br><active>ACTIVE</active> (0s)<br><active>Dark Star</active><br>Summon a Black Hole that scales with your size. <slow>Slowing</slow> nearby enemies by 30% while those in the center are pulled closer and take <magic> magic damage each second</magic>, granting you 1 stack of <keywordMajor>Accretion</keywordMajor>. The Black Hole lasts for  seconds.<br><br><rules>Increases in size every 10 stacks. </rules></mainText>",{'FlatHPPoolMod': 900}
447123,Puppeteer,1000,1000,True,"<mainText><stats><attention>30%</attention> Attack Speed<br><attention>15%</attention> Heal and Shield Power<br><attention>40</attention> Ability Haste<br><attention>150%</attention> Base Mana Regen</stats><br><br><passive>Pull Their Strings</passive> <br>Attacking a champion adds a stack for 15 seconds. At 4 stacks, <status>Berserk</status> them for 2 seconds. You grant <status>Berserk</status> enemies an additional <attackSpeed> Attack Speed</attackSpeed> and <speed>40% Move Speed</speed>. (25 second Cooldown).<br><br><healing>Healing</healing>, <shield>Shielding</shield>, or buffing yourself or an ally with an Ability reduces the Cooldown by 5 seconds.<br><br><rules>If only one enemy is alive, instead <status>Fear</status> them for the same duration.</rules></mainText>",{'PercentAttackSpeedMod': 0.3}
4628,Horizon Focus,250,2800,True,"<mainText><stats><attention>115</attention> Ability Power<br><attention>25</attention> Ability Haste</stats><br><br><passive>Hypershot</passive><br>Dealing Ability damage to champions at 600 range or greater <keywordStealth>Reveals</keywordStealth> them for 6 seconds. <br><br><passive>Focus</passive><br>When <passive>Hypershot</passive> is triggered, <keywordStealth>Reveal</keywordStealth> all other enemy champions within 1400 range of them for 3 seconds.</mainText>",{'FlatMagicDamageMod': 115}
4629,Cosmic Drive,450,3000,True,<mainText><stats><attention>70</attention> Ability Power<br><attention>350</attention> Health<br><attention>25</attention> Ability Haste<br><attention>4%</attention> Move Speed</stats><br><br><passive>Spelldance</passive><br>Dealing <magicDamage>magic</magicDamage> or <trueDamage>true damage</trueDamage> to champions grants <speed>Move Speed</speed> for 4 seconds. </mainText>,"{'FlatHPPoolMod': 350, 'FlatMagicDamageMod': 70, 'PercentMovementSpeedMod': 0.04}"
4630,Blighting Jewel,700,1100,True,<mainText><stats><attention>25</attention> Ability Power<br><attention>13%</attention> Magic Penetration</stats><br><br></mainText>,{'FlatMagicDamageMod': 25}
4632,Verdant Barrier,400,1600,True,<mainText><stats><attention>40</attention> Ability Power<br><attention>25</attention> Magic Resist</stats><br><br><passive>Annul</passive><br>Grants a Spell Shield that blocks the next enemy Ability.</mainText>,"{'FlatSpellBlockMod': 25, 'FlatMagicDamageMod': 40}"
4633,Riftmaker,950,3100,True,"<mainText><stats><attention>70</attention> Ability Power<br><attention>350</attention> Health<br><attention>15</attention> Ability Haste</stats><br><br><passive>Void Corruption</passive><br>For each second in combat with enemy champions, deal 2% bonus damage, up to 8%. At maximum strength, gain <omnivamp>Omnivamp</omnivamp>.<br><br><passive>Void Infusion</passive><br>Gain 2% of your <scaleHealth>bonus Health</scaleHealth> as <scaleAP>Ability Power</scaleAP>.</mainText>","{'FlatHPPoolMod': 350, 'FlatMagicDamageMod': 70}"
4635,Leeching Leer,465,1265,False,<mainText><stats><attention>20</attention> Ability Power<br><attention>250</attention> Health<br><attention>5%</attention> Omnivamp</stats><br><br></mainText>,"{'FlatHPPoolMod': 250, 'FlatMagicDamageMod': 20}"
4636,Night Harvester,815,2765,False,<mainText><stats><attention>90</attention> Ability Power<br><attention>300</attention> Health<br><attention>25</attention> Ability Haste</stats><br><br><br><li><passive>Soulrend:</passive> Damaging a champion with Attacks or Abilities deals an additional <magicDamage> magic damage</magicDamage> and grants you <speed>25% Move Speed</speed> for 1.5 seconds (30(0s) per champion).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.<br><br><rules>Damaging a new champion will extend the duration of the Move Speed bonus.</rules></mainText>,"{'FlatHPPoolMod': 300, 'FlatMagicDamageMod': 90}"
4637,Demonic Embrace,850,3000,False,<mainText><stats><attention>75</attention> Ability Power<br><attention>350</attention> Health</stats><br><br><br><li><passive>Azakana's Gaze:</passive> Dealing Ability damage burns enemies for {{ Item_Melee_Ranged_Split }} <magicDamage>max Health magic damage</magicDamage> every second for 4 seconds. <li><passive>Dark Pact:</passive> Gain 2% of your <scaleHealth>bonus Health</scaleHealth> as <scaleAP>Ability Power</scaleAP>. <br><br><rules><passive>Azakana's Gaze</passive> deals a maximum of 40 damage to monsters.</rules></mainText>,"{'FlatHPPoolMod': 350, 'FlatMagicDamageMod': 75}"
4638,Watchful Wardstone,1100,1100,True,<mainText><stats><attention>150</attention> Health<br><attention>10</attention> Ability Haste<br><attention>10</attention> Armor<br><attention>15</attention> Magic Resist</stats><br><br><passive>Arcane Cache</passive><br>This item can store up to 3 purchased Control Wards.</mainText>,"{'FlatSpellBlockMod': 15, 'FlatHPPoolMod': 150, 'FlatArmorMod': 10}"
4641,Stirring Wardstone,350,350,False,<mainText><stats><attention>80</attention> Health<br><attention>25%</attention> Base Mana Regen</stats><br><br><br><li><passive>Arcane Cache:</passive> This item can store up to 2 purchased Control Wards.<br><br></mainText>,{'FlatHPPoolMod': 80}
4642,Bandleglass Mirror,50,900,True,<mainText><stats><attention>20</attention> Ability Power<br><attention>100%</attention> Base Mana Regen<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,{'FlatMagicDamageMod': 20}
4643,Vigilant Wardstone,1200,2300,True,<mainText><stats><attention>250</attention> Health<br><attention>20</attention> Ability Haste<br><attention>25</attention> Armor<br><attention>30</attention> Magic Resist</stats><br><br><passive>Arcane Cache</passive><br>This item can store up to 3 purchased Control Wards.<br><br><passive>Behold</passive><br>Increase your Stealth Ward and Control Ward placement caps by 1.</mainText>,"{'FlatSpellBlockMod': 30, 'FlatHPPoolMod': 250, 'FlatArmorMod': 25}"
4644,Crown of the Shattered Queen,465,2865,False,"<mainText><stats><attention>85</attention> Ability Power<br><attention>250</attention> Health<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><br><li><passive>Safeguard:</passive> You are <keywordMajor>Safeguarded</keywordMajor>, reducing incoming champion damage by 40%. <keywordMajor>Safeguard</keywordMajor> persists for 2.5 seconds after taking champion damage. (40(0s)). <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>1%</attention> Move Speed and 8 Ability Power.<br><br><rules>Item cooldown is restarted when damage is taken from champions.</rules></mainText>","{'FlatMPPoolMod': 600, 'FlatHPPoolMod': 250, 'FlatMagicDamageMod': 85}"
4645,Shadowflame,900,3200,True,"<mainText><stats><attention>110</attention> Ability Power<br><attention>15</attention> Magic Penetration</stats><br><br><passive>Cinderbloom</passive><br><magicDamage>Magic</magicDamage> and <trueDamage>true damage</trueDamage> <attention>Critically Strikes</attention> enemies below 40% Health, dealing 20% increased damage. </mainText>",{'FlatMagicDamageMod': 110}
4646,Stormsurge,800,2800,True,"<mainText><stats><attention>90</attention> Ability Power<br><attention>15</attention> Magic Penetration<br><attention>6%</attention> Move Speed</stats><br><br><passive>Stormraider</passive><br>Dealing 25% of a champion's maximum Health within 2.5s applies <passive>Squall</passive> to them.<br><br><passive>Squall</passive><br>After 2 seconds, deal <magicDamage>magic damage</magicDamage>. If the target dies before <passive>Squall</passive> triggers, it damages nearby enemies.</mainText>","{'FlatMagicDamageMod': 90, 'PercentMovementSpeedMod': 0.06}"
6029,Ironspike Whip,225,1100,False,<mainText><stats><attention>30</attention> Attack Damage</stats><br><br><br><br><active>Active -</active> <active>Crescent:</active> Deal damage to nearby enemies.</mainText>,{'FlatPhysicalDamageMod': 30}
6035,Silvermere Dawn,425,3000,False,<mainText><stats><attention>40</attention> Attack Damage<br><attention>300</attention> Health<br><attention>40</attention> Magic Resist</stats><br><br><br><br><active>Active -</active> <active>Quicksilver:</active> Remove all crowd control debuffs and gain Tenacity and Slow Resistance.</mainText>,"{'FlatSpellBlockMod': 40, 'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 40}"
6333,Death's Dance,275,3300,True,"<mainText><stats><attention>60</attention> Attack Damage<br><attention>50</attention> Armor<br><attention>15</attention> Ability Haste</stats><br><br><passive>Ignore Pain</passive><br>A percentage of damage taken is dealt to you over 3 seconds instead.<br><br><passive>Defy</passive><br>When a champion that you damaged within 3 seconds dies, cleanse <passive>Ignore Pain's</passive> remaining damage and restore <healing>Health</healing> over 2 seconds.</mainText>","{'FlatArmorMod': 50, 'FlatPhysicalDamageMod': 60}"
6609,Chempunk Chainsword,350,3100,True,<mainText><stats><attention>45</attention> Attack Damage<br><attention>450</attention> Health<br><attention>15</attention> Ability Haste</stats><br><br><passive>Hackshorn</passive><br>Dealing physical damage applies <keyword>40% Wounds</keyword> to enemy champions for 3 seconds.</mainText>,"{'FlatHPPoolMod': 450, 'FlatPhysicalDamageMod': 45}"
6610,Sundered Sky,500,3100,True,<mainText><stats><attention>40</attention> Attack Damage<br><attention>400</attention> Health<br><attention>10</attention> Ability Haste</stats><br><br><passive>Lightshield Strike</passive><br>Your first Attack against a champion <attention>Critically Strikes</attention> and <healing>restores Health</healing>.</mainText>,"{'FlatHPPoolMod': 400, 'FlatPhysicalDamageMod': 40}"
6616,Staff of Flowing Water,800,2250,True,<mainText><stats><attention>35</attention> Ability Power<br><attention>10%</attention> Heal and Shield Power<br><attention>125%</attention> Base Mana Regen<br><attention>15</attention> Ability Haste</stats><br><br><passive>Rapids</passive><br>Healing or Shielding an ally grants you both <magicDamage>45 Ability Power</magicDamage> for 6 seconds.</mainText>,{'FlatMagicDamageMod': 35}
6617,Moonstone Renewer,500,2200,True,"<mainText><stats><attention>25</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>125%</attention> Base Mana Regen</stats><br><br><passive>Starlit Grace</passive><br>Healing or shielding an ally chains the effect to another ally (excluding yourself), <healing>healing 30%</healing> or <shield>shielding 35%</shield> of the original amount.</mainText>","{'FlatHPPoolMod': 200, 'FlatMagicDamageMod': 25}"
6620,Echoes of Helia,500,2200,True,"<mainText><stats><attention>35</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>125%</attention> Base Mana Regen</stats><br><br><passive>Soul Siphon</passive><br>Damaging a champion grants a <passive>Soul Shard</passive>, up to 2. <br>Healing or Shielding an ally consumes all <passive>Soul Shards</passive> to restore <healing>Health</healing> and deal <magicDamage>magic damage</magicDamage> to the nearest enemy champion per Shard.</mainText>","{'FlatHPPoolMod': 200, 'FlatMagicDamageMod': 35}"
6621,Dawncore,450,2500,True,<mainText><stats><attention>45</attention> Ability Power<br><attention>16%</attention> Heal and Shield Power<br><attention>100%</attention> Base Mana Regen</stats><br><br><passive>First Light</passive><br>Gain <healing>2% Heal and Shield Power</healing> and <scaleAP>10 Ability Power</scaleAP> per 100% Base Mana Regen.</mainText>,{'FlatMagicDamageMod': 45}
6630,Goredrinker,200,3200,False,<mainText><stats><attention>55</attention> Attack Damage<br><attention>400</attention> Health<br><attention>20</attention> Ability Haste<br><attention>8%</attention> Omnivamp</stats><br><br><br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>75 Health</attention> and <attention>3</attention> Ability Haste.<br><br><active>Active -</active> <active>Thirsting Slash:</active> Deal damage to nearby enemies. Restore Health for each champion hit.</mainText>,"{'FlatHPPoolMod': 400, 'FlatPhysicalDamageMod': 55}"
6631,Stridebreaker,750,3300,True,<mainText><stats><attention>40</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>450</attention> Health</stats><br><br><passive>Cleave</passive><br>Attacks deal <physicalDamage>physical damage</physicalDamage> to nearby enemies.<br><active>Breaking Shockwave</active><br>Deal <physicalDamage>physical damage</physicalDamage> and <status>Slow</status> nearby enemies by 35%.<br>Gain <speed>35% decaying Move Speed</speed> per champion hit for 3 seconds.</mainText>,"{'FlatHPPoolMod': 450, 'FlatPhysicalDamageMod': 40, 'PercentAttackSpeedMod': 0.25}"
6632,Divine Sunderer,700,3450,False,"<mainText><stats><attention>40</attention> Attack Damage<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><br><li><passive>Spellblade:</passive> After using an Ability, your next Attack is enhanced with an additional <physicalDamage> + {{ Item_Melee_Ranged_Split_B }} target max Health physical damage</physicalDamage> {{ Item_Cooldown }}. If the target is a champion, also heal for <healing>55% of the premitigation damage</healing>.<br><br>{{ Item_Mythic_Passive }} <attention>3%</attention> Armor Penetration and <attention>3%</attention> Magic Penetration.<br><br><rules><passive>Spellblade</passive> deals  min damage to units, but no more than  damage to Monsters. {{ Item_Melee_Ranged_Rules }}</rules></mainText>","{'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 40}"
